ratings,review
5,Nice product delivered as described. ....
5,Nice product delivered as described. ....
5,Nice product delivered as described. ....
5,Great product and best price
5,Great product and best price
5,Great product and best price
5,must buy.
3,"This phone creates some problem: suddenly an application gets disappeared, gets stuck in between for few seconds, phone gets freeze ........"
3,"This phone creates some problem: suddenly an application gets disappeared, gets stuck in between for few seconds, phone gets freeze ........"
3,"This phone creates some problem: suddenly an application gets disappeared, gets stuck in between for few seconds, phone gets freeze ........"
5,Nice product delivered as described. ....
5,Nice product delivered as described. ....
5,Nice product delivered as described. ....
5,Great product and best price
5,must buy.
5,must buy.
5,must buy.
3,"This phone creates some problem: suddenly an application gets disappeared, gets stuck in between for few seconds, phone gets freeze ........"
5,Nice product delivered as described. ....
5,Nice product delivered as described. ....
5,Nice product delivered as described. ....
5,Nice product delivered as described. ....
5,must buy.
5,must buy.
5,must buy.
5,must buy.
5,must buy.
5,must buy.
5,First class seller. Delivered within two days. Genuine product. 
5,must buy.
5,must buy.
5,must buy.
5,First class seller. Delivered within two days. Genuine product. 
5,First class seller. Delivered within two days. Genuine product. 
5,First class seller. Delivered within two days. Genuine product. 
5,must buy.
5,must buy.
5,First class seller. Delivered within two days. Genuine product. 
5,First class seller. Delivered within two days. Genuine product. 
5,First class seller. Delivered within two days. Genuine product. 
5,First class seller. Delivered within two days. Genuine product. 
5,First class seller. Delivered within two days. Genuine product. 
4,Okay product!
5,First class seller. Delivered within two days. Genuine product. 
5,First class seller. Delivered within two days. Genuine product. 
5,First class seller. Delivered within two days. Genuine product. 
5,"Awesome phone, must go for it"
4,Okay product!
4,Okay product!
4,Okay product!
5,First class seller. Delivered within two days. Genuine product. 
5,First class seller. Delivered within two days. Genuine product. 
5,First class seller. Delivered within two days. Genuine product. 
5,"Awesome phone, must go for it"
5,"Awesome phone, must go for it"
5,"Awesome phone, must go for it"
5,"Awesome phone, must go for it"
5,An amazing phone. I bought it from Flipkart at an exceptional price of 24k in exchange offer during the Big billion sale on 5th Oct 2016.  The delivery was a bit delayed and received it on 18th. Been using it since then and the product delivered seems to be perfectly fine. No issues so far.
4,Okay product!
4,Okay product!
4,Okay product!
5,"Awesome phone, must go for it"
5,"Awesome phone, must go for it"
5,"Awesome phone, must go for it"
5,An amazing phone. I bought it from Flipkart at an exceptional price of 24k in exchange offer during the Big billion sale on 5th Oct 2016.  The delivery was a bit delayed and received it on 18th. Been using it since then and the product delivered seems to be perfectly fine. No issues so far.
5,An amazing phone. I bought it from Flipkart at an exceptional price of 24k in exchange offer during the Big billion sale on 5th Oct 2016.  The delivery was a bit delayed and received it on 18th. Been using it since then and the product delivered seems to be perfectly fine. No issues so far.
4,Okay product!
4,Okay product!
4,Okay product!
5,"Awesome phone, must go for it"
5,"Awesome phone, must go for it"
5,"Awesome phone, must go for it"
5,An amazing phone. I bought it from Flipkart at an exceptional price of 24k in exchange offer during the Big billion sale on 5th Oct 2016.  The delivery was a bit delayed and received it on 18th. Been using it since then and the product delivered seems to be perfectly fine. No issues so far.
5,An amazing phone. I bought it from Flipkart at an exceptional price of 24k in exchange offer during the Big billion sale on 5th Oct 2016.  The delivery was a bit delayed and received it on 18th. Been using it since then and the product delivered seems to be perfectly fine. No issues so far.
5,An amazing phone. I bought it from Flipkart at an exceptional price of 24k in exchange offer during the Big billion sale on 5th Oct 2016.  The delivery was a bit delayed and received it on 18th. Been using it since then and the product delivered seems to be perfectly fine. No issues so far.
4,Okay product!
4,Okay product!
4,Okay product!
5,"Awesome phone, must go for it"
5,"Awesome phone, must go for it"
5,An amazing phone. I bought it from Flipkart at an exceptional price of 24k in exchange offer during the Big billion sale on 5th Oct 2016.  The delivery was a bit delayed and received it on 18th. Been using it since then and the product delivered seems to be perfectly fine. No issues so far.
5,An amazing phone. I bought it from Flipkart at an exceptional price of 24k in exchange offer during the Big billion sale on 5th Oct 2016.  The delivery was a bit delayed and received it on 18th. Been using it since then and the product delivered seems to be perfectly fine. No issues so far.
4,Okay product!
4,Okay product!
5,"Awesome phone, must go for it"
5,"Awesome phone, must go for it"
5,An amazing phone. I bought it from Flipkart at an exceptional price of 24k in exchange offer during the Big billion sale on 5th Oct 2016.  The delivery was a bit delayed and received it on 18th. Been using it since then and the product delivered seems to be perfectly fine. No issues so far.
5,An amazing phone. I bought it from Flipkart at an exceptional price of 24k in exchange offer during the Big billion sale on 5th Oct 2016.  The delivery was a bit delayed and received it on 18th. Been using it since then and the product delivered seems to be perfectly fine. No issues so far.
5,An amazing phone. I bought it from Flipkart at an exceptional price of 24k in exchange offer during the Big billion sale on 5th Oct 2016.  The delivery was a bit delayed and received it on 18th. Been using it since then and the product delivered seems to be perfectly fine. No issues so far.
5,An amazing phone. I bought it from Flipkart at an exceptional price of 24k in exchange offer during the Big billion sale on 5th Oct 2016.  The delivery was a bit delayed and received it on 18th. Been using it since then and the product delivered seems to be perfectly fine. No issues so far.
5,An amazing phone. I bought it from Flipkart at an exceptional price of 24k in exchange offer during the Big billion sale on 5th Oct 2016.  The delivery was a bit delayed and received it on 18th. Been using it since then and the product delivered seems to be perfectly fine. No issues so far.
5,An amazing phone. I bought it from Flipkart at an exceptional price of 24k in exchange offer during the Big billion sale on 5th Oct 2016.  The delivery was a bit delayed and received it on 18th. Been using it since then and the product delivered seems to be perfectly fine. No issues so far.
5,An amazing phone. I bought it from Flipkart at an exceptional price of 24k in exchange offer during the Big billion sale on 5th Oct 2016.  The delivery was a bit delayed and received it on 18th. Been using it since then and the product delivered seems to be perfectly fine. No issues so far.
5,Bought iphone for my brother. Flipkart had an offer on iphone where in we could exchange our old phone and get discount. Phone is working fine and very happy with it.
5,Bought iphone for my brother. Flipkart had an offer on iphone where in we could exchange our old phone and get discount. Phone is working fine and very happy with it.
5,Bought iphone for my brother. Flipkart had an offer on iphone where in we could exchange our old phone and get discount. Phone is working fine and very happy with it.
5,Bought iphone for my brother. Flipkart had an offer on iphone where in we could exchange our old phone and get discount. Phone is working fine and very happy with it.
5,Bought iphone for my brother. Flipkart had an offer on iphone where in we could exchange our old phone and get discount. Phone is working fine and very happy with it.
5,Bought iphone for my brother. Flipkart had an offer on iphone where in we could exchange our old phone and get discount. Phone is working fine and very happy with it.
5,Bought iphone for my brother. Flipkart had an offer on iphone where in we could exchange our old phone and get discount. Phone is working fine and very happy with it.
5,Bought iphone for my brother. Flipkart had an offer on iphone where in we could exchange our old phone and get discount. Phone is working fine and very happy with it.
5,Bought iphone for my brother. Flipkart had an offer on iphone where in we could exchange our old phone and get discount. Phone is working fine and very happy with it.
5,Bought iphone for my brother. Flipkart had an offer on iphone where in we could exchange our old phone and get discount. Phone is working fine and very happy with it.
5,Bought iphone for my brother. Flipkart had an offer on iphone where in we could exchange our old phone and get discount. Phone is working fine and very happy with it.
5,Bought iphone for my brother. Flipkart had an offer on iphone where in we could exchange our old phone and get discount. Phone is working fine and very happy with it.
5,Bought iphone for my brother. Flipkart had an offer on iphone where in we could exchange our old phone and get discount. Phone is working fine and very happy with it.
5,Bought iphone for my brother. Flipkart had an offer on iphone where in we could exchange our old phone and get discount. Phone is working fine and very happy with it.
5,Bought iphone for my brother. Flipkart had an offer on iphone where in we could exchange our old phone and get discount. Phone is working fine and very happy with it.
5,"Awesome purchase in the big sale , got it for like 28000"
5,"Awesome purchase in the big sale , got it for like 28000"
5,"Awesome purchase in the big sale , got it for like 28000"
4,"Gud service by flipkart ,m very happy first time I purchased phone online.but it's a great experience"
5,"Awesome purchase in the big sale , got it for like 28000"
5,"Awesome purchase in the big sale , got it for like 28000"
5,"Awesome purchase in the big sale , got it for like 28000"
5,"Awesome purchase in the big sale , got it for like 28000"
4,"Gud service by flipkart ,m very happy first time I purchased phone online.but it's a great experience"
4,"Gud service by flipkart ,m very happy first time I purchased phone online.but it's a great experience"
4,"Gud service by flipkart ,m very happy first time I purchased phone online.but it's a great experience"
5,"Awesome purchase in the big sale , got it for like 28000"
5,"Awesome purchase in the big sale , got it for like 28000"
4,"Gud service by flipkart ,m very happy first time I purchased phone online.but it's a great experience"
4,"Gud service by flipkart ,m very happy first time I purchased phone online.but it's a great experience"
4,"Gud service by flipkart ,m very happy first time I purchased phone online.but it's a great experience"
5,"Awesome purchase in the big sale , got it for like 28000"
5,"Awesome purchase in the big sale , got it for like 28000"
5,"Awesome purchase in the big sale , got it for like 28000"
5,"Awesome purchase in the big sale , got it for like 28000"
4,"Gud service by flipkart ,m very happy first time I purchased phone online.but it's a great experience"
4,"Gud service by flipkart ,m very happy first time I purchased phone online.but it's a great experience"
4,"Gud service by flipkart ,m very happy first time I purchased phone online.but it's a great experience"
5,"Awesome purchase in the big sale , got it for like 28000"
5,"Awesome purchase in the big sale , got it for like 28000"
4,"Gud service by flipkart ,m very happy first time I purchased phone online.but it's a great experience"
4,"Gud service by flipkart ,m very happy first time I purchased phone online.but it's a great experience"
4,"Gud service by flipkart ,m very happy first time I purchased phone online.but it's a great experience"
4,"Gud service by flipkart ,m very happy first time I purchased phone online.but it's a great experience"
4,"Gud service by flipkart ,m very happy first time I purchased phone online.but it's a great experience"
5,I am using this iphone past days and now a days this phone is getting excessive hot and battery getting drained very fast..am  fed up with this i don't  know what i can do now...any way am really unhappy with this..... now this return time time also fished........
5,I am using this iphone past days and now a days this phone is getting excessive hot and battery getting drained very fast..am  fed up with this i don't  know what i can do now...any way am really unhappy with this..... now this return time time also fished........
5,I am using this iphone past days and now a days this phone is getting excessive hot and battery getting drained very fast..am  fed up with this i don't  know what i can do now...any way am really unhappy with this..... now this return time time also fished........
5,I am using this iphone past days and now a days this phone is getting excessive hot and battery getting drained very fast..am  fed up with this i don't  know what i can do now...any way am really unhappy with this..... now this return time time also fished........
5,I am using this iphone past days and now a days this phone is getting excessive hot and battery getting drained very fast..am  fed up with this i don't  know what i can do now...any way am really unhappy with this..... now this return time time also fished........
5,I am using this iphone past days and now a days this phone is getting excessive hot and battery getting drained very fast..am  fed up with this i don't  know what i can do now...any way am really unhappy with this..... now this return time time also fished........
5,I am using this iphone past days and now a days this phone is getting excessive hot and battery getting drained very fast..am  fed up with this i don't  know what i can do now...any way am really unhappy with this..... now this return time time also fished........
4,It's iphone 6 and was new when purchased.Happens to be the best in class.Guys if its new and in warranty and most of all if its IPHONE just go for it
5,I am using this iphone past days and now a days this phone is getting excessive hot and battery getting drained very fast..am  fed up with this i don't  know what i can do now...any way am really unhappy with this..... now this return time time also fished........
5,I am using this iphone past days and now a days this phone is getting excessive hot and battery getting drained very fast..am  fed up with this i don't  know what i can do now...any way am really unhappy with this..... now this return time time also fished........
5,I am using this iphone past days and now a days this phone is getting excessive hot and battery getting drained very fast..am  fed up with this i don't  know what i can do now...any way am really unhappy with this..... now this return time time also fished........
4,It's iphone 6 and was new when purchased.Happens to be the best in class.Guys if its new and in warranty and most of all if its IPHONE just go for it
4,It's iphone 6 and was new when purchased.Happens to be the best in class.Guys if its new and in warranty and most of all if its IPHONE just go for it
4,It's iphone 6 and was new when purchased.Happens to be the best in class.Guys if its new and in warranty and most of all if its IPHONE just go for it
5,I am using this iphone past days and now a days this phone is getting excessive hot and battery getting drained very fast..am  fed up with this i don't  know what i can do now...any way am really unhappy with this..... now this return time time also fished........
5,I am using this iphone past days and now a days this phone is getting excessive hot and battery getting drained very fast..am  fed up with this i don't  know what i can do now...any way am really unhappy with this..... now this return time time also fished........
5,I am using this iphone past days and now a days this phone is getting excessive hot and battery getting drained very fast..am  fed up with this i don't  know what i can do now...any way am really unhappy with this..... now this return time time also fished........
4,It's iphone 6 and was new when purchased.Happens to be the best in class.Guys if its new and in warranty and most of all if its IPHONE just go for it
4,It's iphone 6 and was new when purchased.Happens to be the best in class.Guys if its new and in warranty and most of all if its IPHONE just go for it
5,I am using this iphone past days and now a days this phone is getting excessive hot and battery getting drained very fast..am  fed up with this i don't  know what i can do now...any way am really unhappy with this..... now this return time time also fished........
5,I am using this iphone past days and now a days this phone is getting excessive hot and battery getting drained very fast..am  fed up with this i don't  know what i can do now...any way am really unhappy with this..... now this return time time also fished........
4,Very worst experience with Flipkart. Got a faulty piece and touch is not working at all. Called to Flipkart for exchange and they are asking 4 days time so that returns will contact me to enquire about the defects in phone. After that to exchange it it will take another one week.
4,It's iphone 6 and was new when purchased.Happens to be the best in class.Guys if its new and in warranty and most of all if its IPHONE just go for it
4,It's iphone 6 and was new when purchased.Happens to be the best in class.Guys if its new and in warranty and most of all if its IPHONE just go for it
4,It's iphone 6 and was new when purchased.Happens to be the best in class.Guys if its new and in warranty and most of all if its IPHONE just go for it
4,Very worst experience with Flipkart. Got a faulty piece and touch is not working at all. Called to Flipkart for exchange and they are asking 4 days time so that returns will contact me to enquire about the defects in phone. After that to exchange it it will take another one week.
4,Very worst experience with Flipkart. Got a faulty piece and touch is not working at all. Called to Flipkart for exchange and they are asking 4 days time so that returns will contact me to enquire about the defects in phone. After that to exchange it it will take another one week.
4,Very worst experience with Flipkart. Got a faulty piece and touch is not working at all. Called to Flipkart for exchange and they are asking 4 days time so that returns will contact me to enquire about the defects in phone. After that to exchange it it will take another one week.
5,Perfect
4,It's iphone 6 and was new when purchased.Happens to be the best in class.Guys if its new and in warranty and most of all if its IPHONE just go for it
4,It's iphone 6 and was new when purchased.Happens to be the best in class.Guys if its new and in warranty and most of all if its IPHONE just go for it
4,Very worst experience with Flipkart. Got a faulty piece and touch is not working at all. Called to Flipkart for exchange and they are asking 4 days time so that returns will contact me to enquire about the defects in phone. After that to exchange it it will take another one week.
4,Very worst experience with Flipkart. Got a faulty piece and touch is not working at all. Called to Flipkart for exchange and they are asking 4 days time so that returns will contact me to enquire about the defects in phone. After that to exchange it it will take another one week.
4,Very worst experience with Flipkart. Got a faulty piece and touch is not working at all. Called to Flipkart for exchange and they are asking 4 days time so that returns will contact me to enquire about the defects in phone. After that to exchange it it will take another one week.
5,Perfect
5,Perfect
4,It's iphone 6 and was new when purchased.Happens to be the best in class.Guys if its new and in warranty and most of all if its IPHONE just go for it
4,It's iphone 6 and was new when purchased.Happens to be the best in class.Guys if its new and in warranty and most of all if its IPHONE just go for it
4,Very worst experience with Flipkart. Got a faulty piece and touch is not working at all. Called to Flipkart for exchange and they are asking 4 days time so that returns will contact me to enquire about the defects in phone. After that to exchange it it will take another one week.
4,Very worst experience with Flipkart. Got a faulty piece and touch is not working at all. Called to Flipkart for exchange and they are asking 4 days time so that returns will contact me to enquire about the defects in phone. After that to exchange it it will take another one week.
5,Perfect
4,"The entire process was seamless. I loved the way flip-kart used the tech to check the worthiness of my old mobile to deliver of my new mobile. There was only one glitch the person for collecting my old mobile appeared all of a sudden with out a notice, forcing me to make him wait till i re-set my old device. Apart from this everything else was great."
4,It's iphone 6 and was new when purchased.Happens to be the best in class.Guys if its new and in warranty and most of all if its IPHONE just go for it
4,It's iphone 6 and was new when purchased.Happens to be the best in class.Guys if its new and in warranty and most of all if its IPHONE just go for it
4,Very worst experience with Flipkart. Got a faulty piece and touch is not working at all. Called to Flipkart for exchange and they are asking 4 days time so that returns will contact me to enquire about the defects in phone. After that to exchange it it will take another one week.
4,Very worst experience with Flipkart. Got a faulty piece and touch is not working at all. Called to Flipkart for exchange and they are asking 4 days time so that returns will contact me to enquire about the defects in phone. After that to exchange it it will take another one week.
4,Very worst experience with Flipkart. Got a faulty piece and touch is not working at all. Called to Flipkart for exchange and they are asking 4 days time so that returns will contact me to enquire about the defects in phone. After that to exchange it it will take another one week.
5,Perfect
5,Perfect
5,Perfect
4,"The entire process was seamless. I loved the way flip-kart used the tech to check the worthiness of my old mobile to deliver of my new mobile. There was only one glitch the person for collecting my old mobile appeared all of a sudden with out a notice, forcing me to make him wait till i re-set my old device. Apart from this everything else was great."
4,"The entire process was seamless. I loved the way flip-kart used the tech to check the worthiness of my old mobile to deliver of my new mobile. There was only one glitch the person for collecting my old mobile appeared all of a sudden with out a notice, forcing me to make him wait till i re-set my old device. Apart from this everything else was great."
4,"The entire process was seamless. I loved the way flip-kart used the tech to check the worthiness of my old mobile to deliver of my new mobile. There was only one glitch the person for collecting my old mobile appeared all of a sudden with out a notice, forcing me to make him wait till i re-set my old device. Apart from this everything else was great."
4,Very worst experience with Flipkart. Got a faulty piece and touch is not working at all. Called to Flipkart for exchange and they are asking 4 days time so that returns will contact me to enquire about the defects in phone. After that to exchange it it will take another one week.
4,Very worst experience with Flipkart. Got a faulty piece and touch is not working at all. Called to Flipkart for exchange and they are asking 4 days time so that returns will contact me to enquire about the defects in phone. After that to exchange it it will take another one week.
5,Useless not good dont take from flikcart bcoz ther  policy is not good the mobile was having problem  of battery camera heating i gave the request for replacement and ther technician came saw the problem then also he updated that ther is no problem and they did not gave me the replacement now i dont have options so i am using it it was very bad experience for me so friends plz it is my request not to buy from flickart because they are not selling genuine things
5,Perfect
5,Perfect
5,Perfect
5,Best mobile in good price
4,"The entire process was seamless. I loved the way flip-kart used the tech to check the worthiness of my old mobile to deliver of my new mobile. There was only one glitch the person for collecting my old mobile appeared all of a sudden with out a notice, forcing me to make him wait till i re-set my old device. Apart from this everything else was great."
4,"The entire process was seamless. I loved the way flip-kart used the tech to check the worthiness of my old mobile to deliver of my new mobile. There was only one glitch the person for collecting my old mobile appeared all of a sudden with out a notice, forcing me to make him wait till i re-set my old device. Apart from this everything else was great."
4,Very worst experience with Flipkart. Got a faulty piece and touch is not working at all. Called to Flipkart for exchange and they are asking 4 days time so that returns will contact me to enquire about the defects in phone. After that to exchange it it will take another one week.
5,Useless not good dont take from flikcart bcoz ther  policy is not good the mobile was having problem  of battery camera heating i gave the request for replacement and ther technician came saw the problem then also he updated that ther is no problem and they did not gave me the replacement now i dont have options so i am using it it was very bad experience for me so friends plz it is my request not to buy from flickart because they are not selling genuine things
5,Useless not good dont take from flikcart bcoz ther  policy is not good the mobile was having problem  of battery camera heating i gave the request for replacement and ther technician came saw the problem then also he updated that ther is no problem and they did not gave me the replacement now i dont have options so i am using it it was very bad experience for me so friends plz it is my request not to buy from flickart because they are not selling genuine things
5,Perfect
5,Perfect
5,Perfect
5,Best mobile in good price
5,Best mobile in good price
4,"The entire process was seamless. I loved the way flip-kart used the tech to check the worthiness of my old mobile to deliver of my new mobile. There was only one glitch the person for collecting my old mobile appeared all of a sudden with out a notice, forcing me to make him wait till i re-set my old device. Apart from this everything else was great."
4,"The entire process was seamless. I loved the way flip-kart used the tech to check the worthiness of my old mobile to deliver of my new mobile. There was only one glitch the person for collecting my old mobile appeared all of a sudden with out a notice, forcing me to make him wait till i re-set my old device. Apart from this everything else was great."
4,"The entire process was seamless. I loved the way flip-kart used the tech to check the worthiness of my old mobile to deliver of my new mobile. There was only one glitch the person for collecting my old mobile appeared all of a sudden with out a notice, forcing me to make him wait till i re-set my old device. Apart from this everything else was great."
5,"I was purchased this mobile last month, by using city card no I cost but now bank charging interested on emi and they are saying talk to flipcart regarding this, but flipcart so far not given any confirmation regarding this every time saying that we will confirm you soon , I am totally unhappy this is my first bad experience with flipcart, hope it will be solved soon."
5,Useless not good dont take from flikcart bcoz ther  policy is not good the mobile was having problem  of battery camera heating i gave the request for replacement and ther technician came saw the problem then also he updated that ther is no problem and they did not gave me the replacement now i dont have options so i am using it it was very bad experience for me so friends plz it is my request not to buy from flickart because they are not selling genuine things
5,Perfect
5,Perfect
4,Phone doesn't have volume
5,"Products is perfect as expected, timely delivery. Thanks to seller and flipkart."
5,Best mobile in good price
5,Best mobile in good price
5,Best mobile in good price
4,"The entire process was seamless. I loved the way flip-kart used the tech to check the worthiness of my old mobile to deliver of my new mobile. There was only one glitch the person for collecting my old mobile appeared all of a sudden with out a notice, forcing me to make him wait till i re-set my old device. Apart from this everything else was great."
4,"The entire process was seamless. I loved the way flip-kart used the tech to check the worthiness of my old mobile to deliver of my new mobile. There was only one glitch the person for collecting my old mobile appeared all of a sudden with out a notice, forcing me to make him wait till i re-set my old device. Apart from this everything else was great."
4,"The entire process was seamless. I loved the way flip-kart used the tech to check the worthiness of my old mobile to deliver of my new mobile. There was only one glitch the person for collecting my old mobile appeared all of a sudden with out a notice, forcing me to make him wait till i re-set my old device. Apart from this everything else was great."
5,"I was purchased this mobile last month, by using city card no I cost but now bank charging interested on emi and they are saying talk to flipcart regarding this, but flipcart so far not given any confirmation regarding this every time saying that we will confirm you soon , I am totally unhappy this is my first bad experience with flipcart, hope it will be solved soon."
5,"I was purchased this mobile last month, by using city card no I cost but now bank charging interested on emi and they are saying talk to flipcart regarding this, but flipcart so far not given any confirmation regarding this every time saying that we will confirm you soon , I am totally unhappy this is my first bad experience with flipcart, hope it will be solved soon."
5,"I was purchased this mobile last month, by using city card no I cost but now bank charging interested on emi and they are saying talk to flipcart regarding this, but flipcart so far not given any confirmation regarding this every time saying that we will confirm you soon , I am totally unhappy this is my first bad experience with flipcart, hope it will be solved soon."
5,Useless not good dont take from flikcart bcoz ther  policy is not good the mobile was having problem  of battery camera heating i gave the request for replacement and ther technician came saw the problem then also he updated that ther is no problem and they did not gave me the replacement now i dont have options so i am using it it was very bad experience for me so friends plz it is my request not to buy from flickart because they are not selling genuine things
5,Useless not good dont take from flikcart bcoz ther  policy is not good the mobile was having problem  of battery camera heating i gave the request for replacement and ther technician came saw the problem then also he updated that ther is no problem and they did not gave me the replacement now i dont have options so i am using it it was very bad experience for me so friends plz it is my request not to buy from flickart because they are not selling genuine things
4,Phone doesn't have volume
5,"Products is perfect as expected, timely delivery. Thanks to seller and flipkart."
5,"Products is perfect as expected, timely delivery. Thanks to seller and flipkart."
5,Best mobile in good price
5,Best mobile in good price
5,Best mobile in good price
4,"The entire process was seamless. I loved the way flip-kart used the tech to check the worthiness of my old mobile to deliver of my new mobile. There was only one glitch the person for collecting my old mobile appeared all of a sudden with out a notice, forcing me to make him wait till i re-set my old device. Apart from this everything else was great."
4,"The entire process was seamless. I loved the way flip-kart used the tech to check the worthiness of my old mobile to deliver of my new mobile. There was only one glitch the person for collecting my old mobile appeared all of a sudden with out a notice, forcing me to make him wait till i re-set my old device. Apart from this everything else was great."
4,"The entire process was seamless. I loved the way flip-kart used the tech to check the worthiness of my old mobile to deliver of my new mobile. There was only one glitch the person for collecting my old mobile appeared all of a sudden with out a notice, forcing me to make him wait till i re-set my old device. Apart from this everything else was great."
5,"I was purchased this mobile last month, by using city card no I cost but now bank charging interested on emi and they are saying talk to flipcart regarding this, but flipcart so far not given any confirmation regarding this every time saying that we will confirm you soon , I am totally unhappy this is my first bad experience with flipcart, hope it will be solved soon."
5,"I was purchased this mobile last month, by using city card no I cost but now bank charging interested on emi and they are saying talk to flipcart regarding this, but flipcart so far not given any confirmation regarding this every time saying that we will confirm you soon , I am totally unhappy this is my first bad experience with flipcart, hope it will be solved soon."
4,My iPhone 6 getting shock while charging.am sure there is no moisture in it but am facing the problem 
5,Useless not good dont take from flikcart bcoz ther  policy is not good the mobile was having problem  of battery camera heating i gave the request for replacement and ther technician came saw the problem then also he updated that ther is no problem and they did not gave me the replacement now i dont have options so i am using it it was very bad experience for me so friends plz it is my request not to buy from flickart because they are not selling genuine things
5,Useless not good dont take from flikcart bcoz ther  policy is not good the mobile was having problem  of battery camera heating i gave the request for replacement and ther technician came saw the problem then also he updated that ther is no problem and they did not gave me the replacement now i dont have options so i am using it it was very bad experience for me so friends plz it is my request not to buy from flickart because they are not selling genuine things
5,Useless not good dont take from flikcart bcoz ther  policy is not good the mobile was having problem  of battery camera heating i gave the request for replacement and ther technician came saw the problem then also he updated that ther is no problem and they did not gave me the replacement now i dont have options so i am using it it was very bad experience for me so friends plz it is my request not to buy from flickart because they are not selling genuine things
4,Phone doesn't have volume
4,Phone doesn't have volume
4,Phone doesn't have volume
5,"Products is perfect as expected, timely delivery. Thanks to seller and flipkart."
5,"Products is perfect as expected, timely delivery. Thanks to seller and flipkart."
5,"Products is perfect as expected, timely delivery. Thanks to seller and flipkart."
5,Best mobile in good price
5,Best mobile in good price
5,"I was purchased this mobile last month, by using city card no I cost but now bank charging interested on emi and they are saying talk to flipcart regarding this, but flipcart so far not given any confirmation regarding this every time saying that we will confirm you soon , I am totally unhappy this is my first bad experience with flipcart, hope it will be solved soon."
5,"I was purchased this mobile last month, by using city card no I cost but now bank charging interested on emi and they are saying talk to flipcart regarding this, but flipcart so far not given any confirmation regarding this every time saying that we will confirm you soon , I am totally unhappy this is my first bad experience with flipcart, hope it will be solved soon."
4,My iPhone 6 getting shock while charging.am sure there is no moisture in it but am facing the problem 
4,My iPhone 6 getting shock while charging.am sure there is no moisture in it but am facing the problem 
4,My iPhone 6 getting shock while charging.am sure there is no moisture in it but am facing the problem 
5,Useless not good dont take from flikcart bcoz ther  policy is not good the mobile was having problem  of battery camera heating i gave the request for replacement and ther technician came saw the problem then also he updated that ther is no problem and they did not gave me the replacement now i dont have options so i am using it it was very bad experience for me so friends plz it is my request not to buy from flickart because they are not selling genuine things
5,Useless not good dont take from flikcart bcoz ther  policy is not good the mobile was having problem  of battery camera heating i gave the request for replacement and ther technician came saw the problem then also he updated that ther is no problem and they did not gave me the replacement now i dont have options so i am using it it was very bad experience for me so friends plz it is my request not to buy from flickart because they are not selling genuine things
4,Phone doesn't have volume
4,Phone doesn't have volume
4,Phone doesn't have volume
5,"Products is perfect as expected, timely delivery. Thanks to seller and flipkart."
5,"Products is perfect as expected, timely delivery. Thanks to seller and flipkart."
5,"Products is perfect as expected, timely delivery. Thanks to seller and flipkart."
5,Best mobile in good price
5,Best mobile in good price
5,Best mobile in good price
5,"I was purchased this mobile last month, by using city card no I cost but now bank charging interested on emi and they are saying talk to flipcart regarding this, but flipcart so far not given any confirmation regarding this every time saying that we will confirm you soon , I am totally unhappy this is my first bad experience with flipcart, hope it will be solved soon."
5,"I was purchased this mobile last month, by using city card no I cost but now bank charging interested on emi and they are saying talk to flipcart regarding this, but flipcart so far not given any confirmation regarding this every time saying that we will confirm you soon , I am totally unhappy this is my first bad experience with flipcart, hope it will be solved soon."
5,"I was purchased this mobile last month, by using city card no I cost but now bank charging interested on emi and they are saying talk to flipcart regarding this, but flipcart so far not given any confirmation regarding this every time saying that we will confirm you soon , I am totally unhappy this is my first bad experience with flipcart, hope it will be solved soon."
4,My iPhone 6 getting shock while charging.am sure there is no moisture in it but am facing the problem 
4,My iPhone 6 getting shock while charging.am sure there is no moisture in it but am facing the problem 
4,My iPhone 6 getting shock while charging.am sure there is no moisture in it but am facing the problem 
5,Useless not good dont take from flikcart bcoz ther  policy is not good the mobile was having problem  of battery camera heating i gave the request for replacement and ther technician came saw the problem then also he updated that ther is no problem and they did not gave me the replacement now i dont have options so i am using it it was very bad experience for me so friends plz it is my request not to buy from flickart because they are not selling genuine things
5,Useless not good dont take from flikcart bcoz ther  policy is not good the mobile was having problem  of battery camera heating i gave the request for replacement and ther technician came saw the problem then also he updated that ther is no problem and they did not gave me the replacement now i dont have options so i am using it it was very bad experience for me so friends plz it is my request not to buy from flickart because they are not selling genuine things
4,Phone doesn't have volume
4,Phone doesn't have volume
4,Phone doesn't have volume
5,"Products is perfect as expected, timely delivery. Thanks to seller and flipkart."
5,"Products is perfect as expected, timely delivery. Thanks to seller and flipkart."
5,"Products is perfect as expected, timely delivery. Thanks to seller and flipkart."
5,Best mobile in good price
5,"I was purchased this mobile last month, by using city card no I cost but now bank charging interested on emi and they are saying talk to flipcart regarding this, but flipcart so far not given any confirmation regarding this every time saying that we will confirm you soon , I am totally unhappy this is my first bad experience with flipcart, hope it will be solved soon."
5,"I was purchased this mobile last month, by using city card no I cost but now bank charging interested on emi and they are saying talk to flipcart regarding this, but flipcart so far not given any confirmation regarding this every time saying that we will confirm you soon , I am totally unhappy this is my first bad experience with flipcart, hope it will be solved soon."
